lon,lat,type,a
-87.8,32.100000,GR,0.075172000
-87.7,32.100000,GR,0.073622000
-87.6,32.100000,GR,0.071631000
-87.5,32.100000,GR,0.069283000
-87.4,32.100000,GR,0.066681000
-87.3,32.100000,GR,0.063930000
-87.2,32.100000,GR,0.061117000
-87.1,32.100000,GR,0.058295000
-87.0,32.100000,GR,0.055484000
-86.9,32.100000,GR,0.052683000
-86.8,32.100000,GR,0.049886000
-86.7,32.100000,GR,0.047096000
-86.6,32.100000,GR,0.044336000
-86.5,32.100000,GR,0.041640000
-86.4,32.100000,GR,0.039052000
-86.3,32.100000,GR,0.036617000
-86.2,32.100000,GR,0.034374000
-86.1,32.100000,GR,0.032354000
-86.0,32.100000,GR,0.030574000
-85.9,32.100000,GR,0.029037000
-85.8,32.100000,GR,0.027739000
-85.7,32.100000,GR,0.026665000
-85.6,32.100000,GR,0.025800000
-85.5,32.100000,GR,0.025122000
-85.4,32.100000,GR,0.024614000
-85.3,32.100000,GR,0.024263000
-85.2,32.100000,GR,0.024062000
-85.1,32.100000,GR,0.024013000
-88.6,32.200000,GR,0.073530000
-88.5,32.200000,GR,0.077518000
-88.4,32.200000,GR,0.081345000
-88.3,32.200000,GR,0.084684000
-88.2,32.200000,GR,0.087269000
-88.1,32.200000,GR,0.088937000
-88.0,32.200000,GR,0.089633000
-87.9,32.200000,GR,0.089383000
-87.8,32.200000,GR,0.088249000
-87.7,32.200000,GR,0.086316000
-87.6,32.200000,GR,0.083696000
-87.5,32.200000,GR,0.080541000
-87.4,32.200000,GR,0.077033000
-87.3,32.200000,GR,0.073358000
-87.2,32.200000,GR,0.069664000
-87.1,32.200000,GR,0.066040000
-87.0,32.200000,GR,0.062511000
-86.9,32.200000,GR,0.059058000
-86.8,32.200000,GR,0.055652000
-86.7,32.200000,GR,0.052276000
-86.6,32.200000,GR,0.048938000
-86.5,32.200000,GR,0.045673000
-86.4,32.200000,GR,0.042533000
-86.3,32.200000,GR,0.039573000
-86.2,32.200000,GR,0.036845000
-86.1,32.200000,GR,0.034386000
-86.0,32.200000,GR,0.032219000
-85.9,32.200000,GR,0.030350000
-85.8,32.200000,GR,0.028773000
-85.7,32.200000,GR,0.027470000
-85.6,32.200000,GR,0.026419000
-85.5,32.200000,GR,0.025595000
-85.4,32.200000,GR,0.024976000
-85.3,32.200000,GR,0.024547000
-85.2,32.200000,GR,0.024299000
-85.1,32.200000,GR,0.024238000
-85.0,32.200000,GR,0.024384000
-88.5,32.300000,GR,0.087191000
-88.4,32.300000,GR,0.093604000
-88.3,32.300000,GR,0.099455000
-88.2,32.300000,GR,0.10510000
-88.1,32.300000,GR,0.10891000
-88.0,32.300000,GR,0.11076000
-87.9,32.300000,GR,0.11073000
-87.8,32.300000,GR,0.10897000
-87.7,32.300000,GR,0.10566000
-87.6,32.300000,GR,0.10105000
-87.5,32.300000,GR,0.096122000
-87.4,32.300000,GR,0.091185000
-87.3,32.300000,GR,0.086080000
-87.2,32.300000,GR,0.081048000
-87.1,32.300000,GR,0.076229000
-87.0,32.300000,GR,0.071652000
-86.9,32.300000,GR,0.067273000
-86.8,32.300000,GR,0.063023000
-86.7,32.300000,GR,0.058852000
-86.6,32.300000,GR,0.054750000
-86.5,32.300000,GR,0.050745000
-86.4,32.300000,GR,0.046894000
-86.3,32.300000,GR,0.043267000
-86.2,32.300000,GR,0.039925000
-86.1,32.300000,GR,0.036916000
-86.0,32.300000,GR,0.034269000
-85.9,32.300000,GR,0.031991000
-85.8,32.300000,GR,0.030070000
-85.7,32.300000,GR,0.028485000
-85.6,32.300000,GR,0.027207000
-85.5,32.300000,GR,0.026203000
-85.4,32.300000,GR,0.025447000
-85.3,32.300000,GR,0.024917000
-85.2,32.300000,GR,0.024606000
-85.1,32.300000,GR,0.024523000
-85.0,32.300000,GR,0.024692000
-84.9,32.300000,GR,0.025163000
-88.4,32.400000,GR,0.11236000
-88.3,32.400000,GR,0.12333000
-88.2,32.400000,GR,0.13214000
-88.1,32.400000,GR,0.13822000
-88.0,32.400000,GR,0.14138000
-87.9,32.400000,GR,0.14171000
-87.8,32.400000,GR,0.13944000
-87.7,32.400000,GR,0.13489000
-87.6,32.400000,GR,0.12845000
-87.5,32.400000,GR,0.12064000
-87.4,32.400000,GR,0.11204000
-87.3,32.400000,GR,0.10324000
-87.2,32.400000,GR,0.095482000
-87.1,32.400000,GR,0.089069000
-87.0,32.400000,GR,0.083107000
-86.9,32.400000,GR,0.077515000
-86.8,32.400000,GR,0.072171000
-86.7,32.400000,GR,0.066978000
-86.6,32.400000,GR,0.061901000
-86.5,32.400000,GR,0.056960000
-86.4,32.400000,GR,0.052221000
-86.3,32.400000,GR,0.047764000
-86.2,32.400000,GR,0.043667000
-86.1,32.400000,GR,0.039988000
-86.0,32.400000,GR,0.036758000
-85.9,32.400000,GR,0.033984000
-85.8,32.400000,GR,0.031652000
-85.7,32.400000,GR,0.029729000
-85.6,32.400000,GR,0.028178000
-85.5,32.400000,GR,0.026959000
-85.4,32.400000,GR,0.026036000
-85.3,32.400000,GR,0.025383000
-85.2,32.400000,GR,0.024990000
-85.1,32.400000,GR,0.024868000
-85.0,32.400000,GR,0.025048000
-84.9,32.400000,GR,0.025591000
-84.8,32.400000,GR,0.026582000
-88.2,32.500000,GR,0.16354000
-88.1,32.500000,GR,0.17315000
-88.0,32.500000,GR,0.17870000
-87.9,32.500000,GR,0.17978000
-87.8,32.500000,GR,0.17668000
-87.7,32.500000,GR,0.17025000
-87.6,32.500000,GR,0.16137000
-87.5,32.500000,GR,0.15081000
-87.4,32.500000,GR,0.13929000
-87.3,32.500000,GR,0.12759000
-87.2,32.500000,GR,0.11636000
-87.1,32.500000,GR,0.10596000
-87.0,32.500000,GR,0.096850000
-86.9,32.500000,GR,0.089798000
-86.8,32.500000,GR,0.083131000
-86.7,32.500000,GR,0.076699000
-86.6,32.500000,GR,0.070437000
-86.5,32.500000,GR,0.064359000
-86.4,32.500000,GR,0.058544000
-86.3,32.500000,GR,0.053090000
-86.2,32.500000,GR,0.048089000
-86.1,32.500000,GR,0.043613000
-86.0,32.500000,GR,0.039696000
-85.9,32.500000,GR,0.036341000
-85.8,32.500000,GR,0.033527000
-85.7,32.500000,GR,0.031211000
-85.6,32.500000,GR,0.029344000
-85.5,32.500000,GR,0.027872000
-85.4,32.500000,GR,0.026752000
-85.3,32.500000,GR,0.025950000
-85.2,32.500000,GR,0.025452000
-85.1,32.500000,GR,0.025269000
-85.0,32.500000,GR,0.025439000
-84.9,32.500000,GR,0.026032000
-84.8,32.500000,GR,0.027150000
-84.7,32.500000,GR,0.028924000
-84.6,32.500000,GR,0.031507000
-88.1,32.600000,GR,0.22485000
-88.0,32.600000,GR,0.24140000
-87.9,32.600000,GR,0.24407000
-87.8,32.600000,GR,0.23306000
-87.7,32.600000,GR,0.21648000
-87.6,32.600000,GR,0.20018000
-87.5,32.600000,GR,0.18491000
-87.4,32.600000,GR,0.16986000
-87.3,32.600000,GR,0.15500000
-87.2,32.600000,GR,0.14087000
-87.1,32.600000,GR,0.12789000
-87.0,32.600000,GR,0.11611000
-86.9,32.600000,GR,0.10528000
-86.8,32.600000,GR,0.095750000
-86.7,32.600000,GR,0.087903000
-86.6,32.600000,GR,0.080272000
-86.5,32.600000,GR,0.072875000
-86.4,32.600000,GR,0.065809000
-86.3,32.600000,GR,0.059198000
-86.2,32.600000,GR,0.053155000
-86.1,32.600000,GR,0.047763000
-86.0,32.600000,GR,0.043061000
-85.9,32.600000,GR,0.039048000
-85.8,32.600000,GR,0.035689000
-85.7,32.600000,GR,0.032929000
-85.6,32.600000,GR,0.030703000
-85.5,32.600000,GR,0.028946000
-85.4,32.600000,GR,0.027598000
-85.3,32.600000,GR,0.026620000
-85.2,32.600000,GR,0.025992000
-85.1,32.600000,GR,0.025722000
-85.0,32.600000,GR,0.025851000
-84.9,32.600000,GR,0.026458000
-84.8,32.600000,GR,0.027658000
-84.7,32.600000,GR,0.029602000
-84.6,32.600000,GR,0.032469000
-84.5,32.600000,GR,0.036448000
-88.0,32.700000,GR,0.48241000
-87.9,32.700000,GR,0.48823000
-87.8,32.700000,GR,0.40571000
-87.7,32.700000,GR,0.31377000
-87.6,32.700000,GR,0.25547000
-87.5,32.700000,GR,0.22361000
-87.4,32.700000,GR,0.20236000
-87.3,32.700000,GR,0.18402000
-87.2,32.700000,GR,0.16703000
-87.1,32.700000,GR,0.15152000
-87.0,32.700000,GR,0.13749000
-86.9,32.700000,GR,0.12463000
-86.8,32.700000,GR,0.11250000
-86.7,32.700000,GR,0.10080000
-86.6,32.700000,GR,0.091165000
-86.5,32.700000,GR,0.082311000
-86.4,32.700000,GR,0.073857000
-86.3,32.700000,GR,0.065961000
-86.2,32.700000,GR,0.058763000
-86.1,32.700000,GR,0.052361000
-86.0,32.700000,GR,0.046797000
-85.9,32.700000,GR,0.042062000
-85.8,32.700000,GR,0.038109000
-85.7,32.700000,GR,0.034865000
-85.6,32.700000,GR,0.032248000
-85.5,32.700000,GR,0.030175000
-85.4,32.700000,GR,0.028574000
-85.3,32.700000,GR,0.027394000
-85.2,32.700000,GR,0.026608000
-85.1,32.700000,GR,0.026220000
-85.0,32.700000,GR,0.026272000
-84.9,32.700000,GR,0.026846000
-84.8,32.700000,GR,0.028066000
-84.7,32.700000,GR,0.030099000
-84.6,32.700000,GR,0.033144000
-84.5,32.700000,GR,0.037420000
-84.4,32.700000,GR,0.043153000
-87.9,32.800000,GR,1.3587000
-87.8,32.800000,GR,0.95633000
-87.7,32.800000,GR,0.55784000
-87.6,32.800000,GR,0.35065000
-87.5,32.800000,GR,0.26960000
-87.4,32.800000,GR,0.23531000
-87.3,32.800000,GR,0.21283000
-87.2,32.800000,GR,0.19326000
-87.1,32.800000,GR,0.17554000
-87.0,32.800000,GR,0.15951000
-86.9,32.800000,GR,0.14475000
-86.8,32.800000,GR,0.13076000
-86.7,32.800000,GR,0.11716000
-86.6,32.800000,GR,0.10384000
-86.5,32.800000,GR,0.092326000
-86.4,32.800000,GR,0.082411000
-86.3,32.800000,GR,0.073158000
-86.2,32.800000,GR,0.064741000
-86.1,32.800000,GR,0.057275000
-86.0,32.800000,GR,0.050806000
-85.9,32.800000,GR,0.045314000
-85.8,32.800000,GR,0.040739000
-85.7,32.800000,GR,0.036988000
-85.6,32.800000,GR,0.033958000
-85.5,32.800000,GR,0.031549000
-85.4,32.800000,GR,0.029675000
-85.3,32.800000,GR,0.028270000
-85.2,32.800000,GR,0.027299000
-85.1,32.800000,GR,0.026761000
-85.0,32.800000,GR,0.026694000
-84.9,32.800000,GR,0.027180000
-84.8,32.800000,GR,0.028347000
-84.7,32.800000,GR,0.030368000
-84.6,32.800000,GR,0.033459000
-84.5,32.800000,GR,0.037862000
-84.4,32.800000,GR,0.043835000
-84.3,32.800000,GR,0.051626000
-84.2,32.800000,GR,0.061447000
-87.8,32.900000,GR,1.7580000
-87.7,32.900000,GR,0.88118000
-87.6,32.900000,GR,0.45993000
-87.5,32.900000,GR,0.31463000
-87.4,32.900000,GR,0.26523000
-87.3,32.900000,GR,0.23906000
-87.2,32.900000,GR,0.21763000
-87.1,32.900000,GR,0.19832000
-87.0,32.900000,GR,0.18078000
-86.9,32.900000,GR,0.16449000
-86.8,32.900000,GR,0.14887000
-86.7,32.900000,GR,0.13353000
-86.6,32.900000,GR,0.11837000
-86.5,32.900000,GR,0.10354000
-86.4,32.900000,GR,0.091081000
-86.3,32.900000,GR,0.080480000
-86.2,32.900000,GR,0.070849000
-86.1,32.900000,GR,0.062324000
-86.0,32.900000,GR,0.054953000
-85.9,32.900000,GR,0.048709000
-85.8,32.900000,GR,0.043513000
-85.7,32.900000,GR,0.039253000
-85.6,32.900000,GR,0.035806000
-85.5,32.900000,GR,0.033053000
-85.4,32.900000,GR,0.030892000
-85.3,32.900000,GR,0.029244000
-85.2,32.900000,GR,0.028066000
-85.1,32.900000,GR,0.027346000
-85.0,32.900000,GR,0.027118000
-84.9,32.900000,GR,0.027459000
-84.8,32.900000,GR,0.028493000
-84.7,32.900000,GR,0.030397000
-84.6,32.900000,GR,0.033389000
-84.5,32.900000,GR,0.037726000
-84.4,32.900000,GR,0.043691000
-84.3,32.900000,GR,0.051567000
-84.2,32.900000,GR,0.061620000
-84.1,32.900000,GR,0.074059000
-87.7,33.000000,GR,0.89807000
-87.6,33.000000,GR,0.47947000
-87.5,33.000000,GR,0.33535000
-87.4,33.000000,GR,0.28624000
-87.3,33.000000,GR,0.25985000
-87.2,33.000000,GR,0.23795000
-87.1,33.000000,GR,0.21803000
-87.0,33.000000,GR,0.19972000
-86.9,33.000000,GR,0.18246000
-86.8,33.000000,GR,0.16563000
-86.7,33.000000,GR,0.14885000
-86.6,33.000000,GR,0.13210000
-86.5,33.000000,GR,0.11560000
-86.4,33.000000,GR,0.099757000
-86.3,33.000000,GR,0.087554000
-86.2,33.000000,GR,0.076801000
-86.1,33.000000,GR,0.067293000
-86.0,33.000000,GR,0.059083000
-85.9,33.000000,GR,0.052136000
-85.8,33.000000,GR,0.046356000
-85.7,33.000000,GR,0.041612000
-85.6,33.000000,GR,0.037762000
-85.5,33.000000,GR,0.034669000
-85.4,33.000000,GR,0.032217000
-85.3,33.000000,GR,0.030316000
-85.2,33.000000,GR,0.028910000
-85.1,33.000000,GR,0.027982000
-85.0,33.000000,GR,0.027554000
-84.9,33.000000,GR,0.027696000
-84.8,33.000000,GR,0.028524000
-84.7,33.000000,GR,0.030207000
-84.6,33.000000,GR,0.032959000
-84.5,33.000000,GR,0.037040000
-84.4,33.000000,GR,0.042741000
-84.3,33.000000,GR,0.050369000
-84.2,33.000000,GR,0.060223000
-84.1,33.000000,GR,0.072555000
-84.0,33.000000,GR,0.087517000
-87.5,33.100000,GR,0.32853000
-87.4,33.100000,GR,0.29547000
-87.3,33.100000,GR,0.27274000
-87.2,33.100000,GR,0.25212000
-87.1,33.100000,GR,0.23285000
-87.0,33.100000,GR,0.21474000
-86.9,33.100000,GR,0.19725000
-86.8,33.100000,GR,0.17978000
-86.7,33.100000,GR,0.16204000
-86.6,33.100000,GR,0.14409000
-86.5,33.100000,GR,0.12628000
-86.4,33.100000,GR,0.10910000
-86.3,33.100000,GR,0.093979000
-86.2,33.100000,GR,0.082290000
-86.1,33.100000,GR,0.071955000
-86.0,33.100000,GR,0.063033000
-85.9,33.100000,GR,0.055481000
-85.8,33.100000,GR,0.049192000
-85.7,33.100000,GR,0.044017000
-85.6,33.100000,GR,0.039799000
-85.5,33.100000,GR,0.036385000
-85.4,33.100000,GR,0.033648000
-85.3,33.100000,GR,0.031489000
-85.2,33.100000,GR,0.029842000
-85.1,33.100000,GR,0.028682000
-85.0,33.100000,GR,0.028023000
-84.9,33.100000,GR,0.027920000
-84.8,33.100000,GR,0.028479000
-84.7,33.100000,GR,0.029853000
-84.6,33.100000,GR,0.032244000
-84.5,33.100000,GR,0.035900000
-84.4,33.100000,GR,0.041109000
-84.3,33.100000,GR,0.048180000
-84.2,33.100000,GR,0.057424000
-84.1,33.100000,GR,0.069111000
-84.0,33.100000,GR,0.083420000
-83.9,33.100000,GR,0.10097000
-83.8,33.100000,GR,0.12499000
-87.4,33.200000,GR,0.29420000
-87.3,33.200000,GR,0.27646000
-87.2,33.200000,GR,0.25869000
-87.1,33.200000,GR,0.24140000
-87.0,33.200000,GR,0.22455000
-86.9,33.200000,GR,0.20764000
-86.8,33.200000,GR,0.19021000
-86.7,33.200000,GR,0.17208000
-86.6,33.200000,GR,0.15346000
-86.5,33.200000,GR,0.13483000
-86.4,33.200000,GR,0.11676000
-86.3,33.200000,GR,0.099795000
-86.2,33.200000,GR,0.087031000
-86.1,33.200000,GR,0.076102000
-86.0,33.200000,GR,0.066657000
-85.9,33.200000,GR,0.058649000
-85.8,33.200000,GR,0.051963000
-85.7,33.200000,GR,0.046438000
-85.6,33.200000,GR,0.041905000
-85.5,33.200000,GR,0.038203000
-85.4,33.200000,GR,0.035197000
-85.3,33.200000,GR,0.032780000
-85.2,33.200000,GR,0.030884000
-85.1,33.200000,GR,0.029474000
-85.0,33.200000,GR,0.028556000
-84.9,33.200000,GR,0.028173000
-84.8,33.200000,GR,0.028415000
-84.7,33.200000,GR,0.029414000
-84.6,33.200000,GR,0.031353000
-84.5,33.200000,GR,0.034458000
-84.4,33.200000,GR,0.038997000
-84.3,33.200000,GR,0.045265000
-84.2,33.200000,GR,0.053563000
-84.1,33.200000,GR,0.064158000
-84.0,33.200000,GR,0.077231000
-83.9,33.200000,GR,0.092788000
-83.8,33.200000,GR,0.11376000
-83.7,33.200000,GR,0.13791000
-87.4,33.300000,GR,0.28371000
-87.3,33.300000,GR,0.27112000
-87.2,33.300000,GR,0.25734000
-87.1,33.300000,GR,0.24311000
-87.0,33.300000,GR,0.22839000
-86.9,33.300000,GR,0.21282000
-86.8,33.300000,GR,0.19609000
-86.7,33.300000,GR,0.17821000
-86.6,33.300000,GR,0.15954000
-86.5,33.300000,GR,0.14067000
-86.4,33.300000,GR,0.12227000
-86.3,33.300000,GR,0.10493000
-86.2,33.300000,GR,0.090811000
-86.1,33.300000,GR,0.079584000
-86.0,33.300000,GR,0.069857000
-85.9,33.300000,GR,0.061586000
-85.8,33.300000,GR,0.054648000
-85.7,33.300000,GR,0.048878000
-85.6,33.300000,GR,0.044104000
-85.5,33.300000,GR,0.040160000
-85.4,33.300000,GR,0.036908000
-85.3,33.300000,GR,0.034241000
-85.2,33.300000,GR,0.032087000
-85.1,33.300000,GR,0.030411000
-85.0,33.300000,GR,0.029209000
-84.9,33.300000,GR,0.028517000
-84.8,33.300000,GR,0.028405000
-84.7,33.300000,GR,0.028986000
-84.6,33.300000,GR,0.030415000
-84.5,33.300000,GR,0.032889000
-84.4,33.300000,GR,0.036647000
-84.3,33.300000,GR,0.041954000
-84.2,33.300000,GR,0.049085000
-84.1,33.300000,GR,0.058288000
-84.0,33.300000,GR,0.069733000
-83.9,33.300000,GR,0.083434000
-83.8,33.300000,GR,0.099546000
-83.7,33.300000,GR,0.12103000
-83.6,33.300000,GR,0.14315000
-87.3,33.400000,GR,0.25825000
-87.2,33.400000,GR,0.24895000
-87.1,33.400000,GR,0.23829000
-87.0,33.400000,GR,0.22623000
-86.9,33.400000,GR,0.21252000
-86.8,33.400000,GR,0.19706000
-86.7,33.400000,GR,0.18005000
-86.6,33.400000,GR,0.16197000
-86.5,33.400000,GR,0.14351000
-86.4,33.400000,GR,0.12539000
-86.3,33.400000,GR,0.10824000
-86.2,33.400000,GR,0.093523000
-86.1,33.400000,GR,0.082340000
-86.0,33.400000,GR,0.072614000
-85.9,33.400000,GR,0.064305000
-85.8,33.400000,GR,0.057292000
-85.7,33.400000,GR,0.051411000
-85.6,33.400000,GR,0.046490000
-85.5,33.400000,GR,0.042364000
-85.4,33.400000,GR,0.038897000
-85.3,33.400000,GR,0.035987000
-85.2,33.400000,GR,0.033565000
-85.1,33.400000,GR,0.031597000
-85.0,33.400000,GR,0.030081000
-84.9,33.400000,GR,0.029044000
-84.8,33.400000,GR,0.028546000
-84.7,33.400000,GR,0.028677000
-84.6,33.400000,GR,0.029565000
-84.5,33.400000,GR,0.031375000
-84.4,33.400000,GR,0.034307000
-84.3,33.400000,GR,0.038588000
-84.2,33.400000,GR,0.044458000
-84.1,33.400000,GR,0.052136000
-84.0,33.400000,GR,0.061775000
-83.9,33.400000,GR,0.073398000
-83.8,33.400000,GR,0.086827000
-83.7,33.400000,GR,0.10264000
-83.6,33.400000,GR,0.12186000
-83.5,33.400000,GR,0.14052000
-87.2,33.500000,GR,0.23524000
-87.1,33.500000,GR,0.22803000
-87.0,33.500000,GR,0.21869000
-86.9,33.500000,GR,0.20710000
-86.8,33.500000,GR,0.19332000
-86.7,33.500000,GR,0.17769000
-86.6,33.500000,GR,0.16079000
-86.5,33.500000,GR,0.14336000
-86.4,33.500000,GR,0.12613000
-86.3,33.500000,GR,0.10974000
-86.2,33.500000,GR,0.095209000
-86.1,33.500000,GR,0.084430000
-86.0,33.500000,GR,0.075013000
-85.9,33.500000,GR,0.066922000
-85.8,33.500000,GR,0.060044000
-85.7,33.500000,GR,0.054217000
-85.6,33.500000,GR,0.049271000
-85.5,33.500000,GR,0.045045000
-85.4,33.500000,GR,0.041408000
-85.3,33.500000,GR,0.038262000
-85.2,33.500000,GR,0.035549000
-85.1,33.500000,GR,0.033245000
-85.0,33.500000,GR,0.031358000
-84.9,33.500000,GR,0.029917000
-84.8,33.500000,GR,0.028980000
-84.7,33.500000,GR,0.028622000
-84.6,33.500000,GR,0.028947000
-84.5,33.500000,GR,0.030086000
-84.4,33.500000,GR,0.032198000
-84.3,33.500000,GR,0.035468000
-84.2,33.500000,GR,0.040096000
-84.1,33.500000,GR,0.046267000
-84.0,33.500000,GR,0.054118000
-83.9,33.500000,GR,0.063686000
-83.8,33.500000,GR,0.074848000
-83.7,33.500000,GR,0.087273000
-83.6,33.500000,GR,0.10113000
-83.5,33.500000,GR,0.11740000
-83.4,33.500000,GR,0.13241000
-83.3,33.500000,GR,0.14509000
-87.1,33.600000,GR,0.21376000
-87.0,33.600000,GR,0.20687000
-86.9,33.600000,GR,0.19740000
-86.8,33.600000,GR,0.18553000
-86.7,33.600000,GR,0.17167000
-86.6,33.600000,GR,0.15645000
-86.5,33.600000,GR,0.14059000
-86.4,33.600000,GR,0.12481000
-86.3,33.600000,GR,0.10971000
-86.2,33.600000,GR,0.096063000
-86.1,33.600000,GR,0.086049000
-86.0,33.600000,GR,0.077264000
-85.9,33.600000,GR,0.069681000
-85.8,33.600000,GR,0.063189000
-85.7,33.600000,GR,0.057631000
-85.6,33.600000,GR,0.052833000
-85.5,33.600000,GR,0.048629000
-85.4,33.600000,GR,0.044888000
-85.3,33.600000,GR,0.041516000
-85.2,33.600000,GR,0.038469000
-85.1,33.600000,GR,0.035746000
-85.0,33.600000,GR,0.033378000
-84.9,33.600000,GR,0.031419000
-84.8,33.600000,GR,0.029937000
-84.7,33.600000,GR,0.029010000
-84.6,33.600000,GR,0.028726000
-84.5,33.600000,GR,0.029184000
-84.4,33.600000,GR,0.030506000
-84.3,33.600000,GR,0.032832000
-84.2,33.600000,GR,0.036316000
-84.1,33.600000,GR,0.041109000
-84.0,33.600000,GR,0.047334000
-83.9,33.600000,GR,0.055040000
-83.8,33.600000,GR,0.064161000
-83.7,33.600000,GR,0.074474000
-83.6,33.600000,GR,0.085574000
