lon,lat,type,a
-87.5,38.100000,GR,0.39624000
-87.4,38.100000,GR,0.36540000
-87.3,38.100000,GR,0.32023000
-87.2,38.100000,GR,0.26897000
-87.1,38.100000,GR,0.21904000
-87.0,38.100000,GR,0.17517000
-86.9,38.100000,GR,0.13931000
-86.8,38.100000,GR,0.11138000
-86.7,38.100000,GR,0.090203000
-86.6,38.100000,GR,0.074292000
-86.5,38.100000,GR,0.062264000
-86.4,38.100000,GR,0.053056000
-86.3,38.100000,GR,0.046597000
-89.5,38.200000,GR,0.33975000
-89.4,38.200000,GR,0.27690000
-89.3,38.200000,GR,0.22556000
-89.2,38.200000,GR,0.18667000
-89.1,38.200000,GR,0.15844000
-89.0,38.200000,GR,0.13666000
-88.9,38.200000,GR,0.12149000
-88.8,38.200000,GR,0.11810000
-88.7,38.200000,GR,0.12845000
-88.6,38.200000,GR,0.14836000
-88.5,38.200000,GR,0.17234000
-88.4,38.200000,GR,0.19800000
-88.3,38.200000,GR,0.22809000
-88.2,38.200000,GR,0.27825000
-88.1,38.200000,GR,0.39149000
-88.0,38.200000,GR,0.59810000
-87.9,38.200000,GR,0.78285000
-87.8,38.200000,GR,0.74069000
-87.7,38.200000,GR,0.55360000
-87.6,38.200000,GR,0.43735000
-87.5,38.200000,GR,0.39021000
-87.4,38.200000,GR,0.35050000
-87.3,38.200000,GR,0.30340000
-87.2,38.200000,GR,0.25369000
-87.1,38.200000,GR,0.20719000
-87.0,38.200000,GR,0.16726000
-86.9,38.200000,GR,0.13488000
-86.8,38.200000,GR,0.10956000
-86.7,38.200000,GR,0.090116000
-86.6,38.200000,GR,0.075253000
-86.5,38.200000,GR,0.063818000
-86.4,38.200000,GR,0.054921000
-86.3,38.200000,GR,0.048188000
-89.6,38.300000,GR,0.43828000
-89.5,38.300000,GR,0.36067000
-89.4,38.300000,GR,0.30344000
-89.3,38.300000,GR,0.27635000
-89.2,38.300000,GR,0.28783000
-89.1,38.300000,GR,0.31231000
-89.0,38.300000,GR,0.29608000
-88.9,38.300000,GR,0.22882000
-88.8,38.300000,GR,0.15956000
-88.7,38.300000,GR,0.12698000
-88.6,38.300000,GR,0.12894000
-88.5,38.300000,GR,0.15121000
-88.4,38.300000,GR,0.18835000
-88.3,38.300000,GR,0.24633000
-88.2,38.300000,GR,0.36762000
-88.1,38.300000,GR,0.69648000
-88.0,38.300000,GR,1.3865000
-87.9,38.300000,GR,2.0634000
-87.8,38.300000,GR,1.8563000
-87.7,38.300000,GR,1.0349000
-87.6,38.300000,GR,0.53482000
-87.5,38.300000,GR,0.38561000
-87.4,38.300000,GR,0.32801000
-87.3,38.300000,GR,0.27919000
-87.2,38.300000,GR,0.23262000
-87.1,38.300000,GR,0.19109000
-87.0,38.300000,GR,0.15623000
-86.9,38.300000,GR,0.12811000
-86.8,38.300000,GR,0.10599000
-86.7,38.300000,GR,0.088753000
-86.6,38.300000,GR,0.075337000
-86.5,38.300000,GR,0.064809000
-86.4,38.300000,GR,0.056458000
-86.3,38.300000,GR,0.049764000
-86.2,38.300000,GR,0.045331000
-89.6,38.400000,GR,0.46430000
-89.5,38.400000,GR,0.39460000
-89.4,38.400000,GR,0.36879000
-89.3,38.400000,GR,0.43903000
-89.2,38.400000,GR,0.64815000
-89.1,38.400000,GR,0.88265000
-89.0,38.400000,GR,0.90116000
-88.9,38.400000,GR,0.65405000
-88.8,38.400000,GR,0.35762000
-88.7,38.400000,GR,0.18739000
-88.6,38.400000,GR,0.14066000
-88.5,38.400000,GR,0.15725000
-88.4,38.400000,GR,0.20810000
-88.3,38.400000,GR,0.29416000
-88.2,38.400000,GR,0.45985000
-88.1,38.400000,GR,0.88292000
-88.0,38.400000,GR,1.7975000
-87.9,38.400000,GR,2.7426000
-87.8,38.400000,GR,2.5038000
-87.7,38.400000,GR,1.3625000
-87.6,38.400000,GR,0.61431000
-87.5,38.400000,GR,0.37743000
-87.4,38.400000,GR,0.29926000
-87.3,38.400000,GR,0.24829000
-87.2,38.400000,GR,0.20607000
-87.1,38.400000,GR,0.17099000
-87.0,38.400000,GR,0.14237000
-86.9,38.400000,GR,0.11936000
-86.8,38.400000,GR,0.10102000
-86.7,38.400000,GR,0.086446000
-86.6,38.400000,GR,0.074817000
-86.5,38.400000,GR,0.065451000
-86.4,38.400000,GR,0.057824000
-86.3,38.400000,GR,0.051548000
-86.2,38.400000,GR,0.046910000
-89.7,38.500000,GR,0.58200000
-89.6,38.500000,GR,0.50057000
-89.5,38.500000,GR,0.45654000
-89.4,38.500000,GR,0.48366000
-89.3,38.500000,GR,0.69366000
-89.2,38.500000,GR,1.1793000
-89.1,38.500000,GR,1.7054000
-89.0,38.500000,GR,1.7678000
-88.9,38.500000,GR,1.2628000
-88.8,38.500000,GR,0.64342000
-88.7,38.500000,GR,0.27831000
-88.6,38.500000,GR,0.16231000
-88.5,38.500000,GR,0.16788000
-88.4,38.500000,GR,0.23025000
-88.3,38.500000,GR,0.33857000
-88.2,38.500000,GR,0.50405000
-88.1,38.500000,GR,0.80074000
-88.0,38.500000,GR,1.3537000
-87.9,38.500000,GR,1.9122000
-87.8,38.500000,GR,1.7845000
-87.7,38.500000,GR,1.0852000
-87.6,38.500000,GR,0.56332000
-87.5,38.500000,GR,0.35485000
-87.4,38.500000,GR,0.26800000
-87.3,38.500000,GR,0.21492000
-87.2,38.500000,GR,0.17723000
-87.1,38.500000,GR,0.14910000
-87.0,38.500000,GR,0.12720000
-86.9,38.500000,GR,0.10966000
-86.8,38.500000,GR,0.095396000
-86.7,38.500000,GR,0.083708000
-86.6,38.500000,GR,0.074050000
-86.5,38.500000,GR,0.065982000
-86.4,38.500000,GR,0.059170000
-86.3,38.500000,GR,0.053370000
-86.2,38.500000,GR,0.048542000
-86.1,38.500000,GR,0.045171000
-89.8,38.600000,GR,0.67292000
-89.7,38.600000,GR,0.59334000
-89.6,38.600000,GR,0.55054000
-89.5,38.600000,GR,0.54568000
-89.4,38.600000,GR,0.60001000
-89.3,38.600000,GR,0.81434000
-89.2,38.600000,GR,1.2809000
-89.1,38.600000,GR,1.7755000
-89.0,38.600000,GR,1.8088000
-88.9,38.600000,GR,1.2842000
-88.8,38.600000,GR,0.65335000
-88.7,38.600000,GR,0.28125000
-88.6,38.600000,GR,0.16111000
-88.5,38.600000,GR,0.16580000
-88.4,38.600000,GR,0.23258000
-88.3,38.600000,GR,0.35091000
-88.2,38.600000,GR,0.51213000
-88.1,38.600000,GR,0.70198000
-88.0,38.600000,GR,0.91444000
-87.9,38.600000,GR,1.0664000
-87.8,38.600000,GR,0.98256000
-87.7,38.600000,GR,0.70714000
-87.6,38.600000,GR,0.46394000
-87.5,38.600000,GR,0.31972000
-87.4,38.600000,GR,0.23482000
-87.3,38.600000,GR,0.18245000
-87.2,38.600000,GR,0.14986000
-87.1,38.600000,GR,0.12842000
-87.0,38.600000,GR,0.11283000
-86.9,38.600000,GR,0.10042000
-86.8,38.600000,GR,0.090038000
-86.7,38.600000,GR,0.081133000
-86.6,38.600000,GR,0.073400000
-86.5,38.600000,GR,0.066613000
-86.4,38.600000,GR,0.060611000
-86.3,38.600000,GR,0.055282000
-86.2,38.600000,GR,0.050558000
-86.1,38.600000,GR,0.046919000
-89.8,38.700000,GR,0.61659000
-89.7,38.700000,GR,0.58410000
-89.6,38.700000,GR,0.59224000
-89.5,38.700000,GR,0.62962000
-89.4,38.700000,GR,0.67863000
-89.3,38.700000,GR,0.76232000
-89.2,38.700000,GR,0.92256000
-89.1,38.700000,GR,1.0752000
-89.0,38.700000,GR,1.0156000
-88.9,38.700000,GR,0.71360000
-88.8,38.700000,GR,0.38362000
-88.7,38.700000,GR,0.19288000
-88.6,38.700000,GR,0.13362000
-88.5,38.700000,GR,0.14559000
-88.4,38.700000,GR,0.20365000
-88.3,38.700000,GR,0.30746000
-88.2,38.700000,GR,0.44779000
-88.1,38.700000,GR,0.59151000
-88.0,38.700000,GR,0.69416000
-87.9,38.700000,GR,0.71834000
-87.8,38.700000,GR,0.64864000
-87.7,38.700000,GR,0.51672000
-87.6,38.700000,GR,0.37976000
-87.5,38.700000,GR,0.27083000
-87.4,38.700000,GR,0.19657000
-87.3,38.700000,GR,0.15160000
-87.2,38.700000,GR,0.12610000
-87.1,38.700000,GR,0.11109000
-87.0,38.700000,GR,0.10091000
-86.9,38.700000,GR,0.092806000
-86.8,38.700000,GR,0.085688000
-86.7,38.700000,GR,0.079173000
-86.6,38.700000,GR,0.073120000
-86.5,38.700000,GR,0.067468000
-86.4,38.700000,GR,0.062189000
-86.3,38.700000,GR,0.057279000
-86.2,38.700000,GR,0.052755000
-86.1,38.700000,GR,0.048697000
-86.0,38.700000,GR,0.045764000
-89.8,38.800000,GR,0.52426000
-89.7,38.800000,GR,0.53378000
-89.6,38.800000,GR,0.58181000
-89.5,38.800000,GR,0.64917000
-89.4,38.800000,GR,0.69472000
-89.3,38.800000,GR,0.69083000
-89.2,38.800000,GR,0.64487000
-89.1,38.800000,GR,0.56767000
-89.0,38.800000,GR,0.45039000
-88.9,38.800000,GR,0.30743000
-88.8,38.800000,GR,0.18872000
-88.7,38.800000,GR,0.12408000
-88.6,38.800000,GR,0.10467000
-88.5,38.800000,GR,0.11503000
-88.4,38.800000,GR,0.15274000
-88.3,38.800000,GR,0.22172000
-88.2,38.800000,GR,0.31689000
-88.1,38.800000,GR,0.41517000
-88.0,38.800000,GR,0.48303000
-87.9,38.800000,GR,0.49581000
-87.8,38.800000,GR,0.45184000
-87.7,38.800000,GR,0.37112000
-87.6,38.800000,GR,0.28200000
-87.5,38.800000,GR,0.20660000
-87.4,38.800000,GR,0.15432000
-87.3,38.800000,GR,0.12341000
-87.2,38.800000,GR,0.10689000
-87.1,38.800000,GR,0.097921000
-87.0,38.800000,GR,0.092097000
-86.9,38.800000,GR,0.087279000
-86.8,38.800000,GR,0.082654000
-86.7,38.800000,GR,0.077995000
-86.6,38.800000,GR,0.073278000
-86.5,38.800000,GR,0.068546000
-86.4,38.800000,GR,0.063861000
-86.3,38.800000,GR,0.059298000
-86.2,38.800000,GR,0.054934000
-86.1,38.800000,GR,0.050847000
-86.0,38.800000,GR,0.047454000
-89.8,38.900000,GR,0.40547000
-89.7,38.900000,GR,0.43585000
-89.6,38.900000,GR,0.49586000
-89.5,38.900000,GR,0.56687000
-89.4,38.900000,GR,0.60946000
-89.3,38.900000,GR,0.59015000
-89.2,38.900000,GR,0.50796000
-89.1,38.900000,GR,0.39215000
-89.0,38.900000,GR,0.27729000
-88.9,38.900000,GR,0.18604000
-88.8,38.900000,GR,0.12635000
-88.7,38.900000,GR,0.094487000
-88.6,38.900000,GR,0.082306000
-88.5,38.900000,GR,0.084745000
-88.4,38.900000,GR,0.10199000
-88.3,38.900000,GR,0.13609000
-88.2,38.900000,GR,0.18474000
-88.1,38.900000,GR,0.23686000
-88.0,38.900000,GR,0.27548000
-87.9,38.900000,GR,0.28688000
-87.8,38.900000,GR,0.26846000
-87.7,38.900000,GR,0.22917000
-87.6,38.900000,GR,0.18349000
-87.5,38.900000,GR,0.14394000
-87.4,38.900000,GR,0.11651000
-87.3,38.900000,GR,0.10072000
-87.2,38.900000,GR,0.092782000
-87.1,38.900000,GR,0.088797000
-87.0,38.900000,GR,0.086185000
-86.9,38.900000,GR,0.083677000
-86.8,38.900000,GR,0.080808000
-86.7,38.900000,GR,0.077487000
-86.6,38.900000,GR,0.073763000
-86.5,38.900000,GR,0.069734000
-86.4,38.900000,GR,0.065515000
-86.3,38.900000,GR,0.061226000
-86.2,38.900000,GR,0.056988000
-86.1,38.900000,GR,0.052915000
-86.0,38.900000,GR,0.049107000
-85.9,38.900000,GR,0.046274000
-89.8,39.000000,GR,0.28204000
-89.7,39.000000,GR,0.31306000
-89.6,39.000000,GR,0.36193000
-89.5,39.000000,GR,0.41539000
-89.4,39.000000,GR,0.44689000
-89.3,39.000000,GR,0.43363000
-89.2,39.000000,GR,0.37425000
-89.1,39.000000,GR,0.28962000
-89.0,39.000000,GR,0.20660000
-88.9,39.000000,GR,0.14217000
-88.8,39.000000,GR,0.099878000
-88.7,39.000000,GR,0.075519000
-88.6,39.000000,GR,0.063653000
-88.5,39.000000,GR,0.060807000
-88.4,39.000000,GR,0.065836000
-88.3,39.000000,GR,0.078664000
-88.2,39.000000,GR,0.098110000
-88.1,39.000000,GR,0.12009000
-88.0,39.000000,GR,0.13811000
-87.9,39.000000,GR,0.14635000
-87.8,39.000000,GR,0.14278000
-87.7,39.000000,GR,0.13016000
-87.6,39.000000,GR,0.11409000
-87.5,39.000000,GR,0.099916000
-87.4,39.000000,GR,0.090396000
-87.3,39.000000,GR,0.085487000
-87.2,39.000000,GR,0.083595000
-87.1,39.000000,GR,0.082984000
-87.0,39.000000,GR,0.082470000
-86.9,39.000000,GR,0.081462000
-86.8,39.000000,GR,0.079760000
-86.7,39.000000,GR,0.077361000
-86.6,39.000000,GR,0.074348000
-86.5,39.000000,GR,0.070843000
-86.4,39.000000,GR,0.066986000
-86.3,39.000000,GR,0.062920000
-86.2,39.000000,GR,0.058789000
-86.1,39.000000,GR,0.054731000
-86.0,39.000000,GR,0.050869000
-85.9,39.000000,GR,0.047588000
-89.8,39.100000,GR,0.17756000
-89.7,39.100000,GR,0.20037000
-89.6,39.100000,GR,0.23151000
-89.5,39.100000,GR,0.26338000
-89.4,39.100000,GR,0.28193000
-89.3,39.100000,GR,0.27523000
-89.2,39.100000,GR,0.24238000
-89.1,39.100000,GR,0.19407000
-89.0,39.100000,GR,0.14476000
-88.9,39.100000,GR,0.10435000
-88.8,39.100000,GR,0.075870000
-88.7,39.100000,GR,0.057955000
-88.6,39.100000,GR,0.048170000
-88.5,39.100000,GR,0.044958000
-88.4,39.100000,GR,0.045373000
-88.3,39.100000,GR,0.048795000
-88.2,39.100000,GR,0.055929000
-88.1,39.100000,GR,0.064575000
-88.0,39.100000,GR,0.072718000
-87.9,39.100000,GR,0.078388000
-87.8,39.100000,GR,0.080629000
-87.7,39.100000,GR,0.079969000
-87.6,39.100000,GR,0.078001000
-87.5,39.100000,GR,0.076382000
-87.4,39.100000,GR,0.075992000
-87.3,39.100000,GR,0.076771000
-87.2,39.100000,GR,0.078121000
-87.1,39.100000,GR,0.079379000
-87.0,39.100000,GR,0.080079000
-86.9,39.100000,GR,0.079988000
-86.8,39.100000,GR,0.079040000
-86.7,39.100000,GR,0.077270000
-86.6,39.100000,GR,0.074770000
-86.5,39.100000,GR,0.071664000
-86.4,39.100000,GR,0.068098000
-86.3,39.100000,GR,0.064225000
-86.2,39.100000,GR,0.060200000
-86.1,39.100000,GR,0.056176000
-86.0,39.100000,GR,0.052290000
-85.9,39.100000,GR,0.048663000
-85.8,39.100000,GR,0.046044000
-89.8,39.200000,GR,0.10382000
-89.7,39.200000,GR,0.11845000
-89.6,39.200000,GR,0.13613000
-89.5,39.200000,GR,0.15301000
-89.4,39.200000,GR,0.16275000
-89.3,39.200000,GR,0.16014000
-89.2,39.200000,GR,0.14460000
-89.1,39.200000,GR,0.12062000
-89.0,39.200000,GR,0.094687000
-88.9,39.200000,GR,0.071874000
-88.8,39.200000,GR,0.054499000
-88.7,39.200000,GR,0.043927000
-88.6,39.200000,GR,0.038444000
-88.5,39.200000,GR,0.036045000
-88.4,39.200000,GR,0.035968000
-88.3,39.200000,GR,0.037598000
-88.2,39.200000,GR,0.040445000
-88.1,39.200000,GR,0.044050000
-88.0,39.200000,GR,0.047923000
-87.9,39.200000,GR,0.052359000
-87.8,39.200000,GR,0.056354000
-87.7,39.200000,GR,0.059745000
-87.6,39.200000,GR,0.062804000
-87.5,39.200000,GR,0.065834000
-87.4,39.200000,GR,0.068946000
-87.3,39.200000,GR,0.072004000
-87.2,39.200000,GR,0.074740000
-87.1,39.200000,GR,0.076879000
-87.0,39.200000,GR,0.078227000
-86.9,39.200000,GR,0.078683000
-86.8,39.200000,GR,0.078226000
-86.7,39.200000,GR,0.076898000
-86.6,39.200000,GR,0.074783000
-86.5,39.200000,GR,0.071999000
-86.4,39.200000,GR,0.068686000
-86.3,39.200000,GR,0.064998000
-86.2,39.200000,GR,0.061096000
-86.1,39.200000,GR,0.057136000
-86.0,39.200000,GR,0.053267000
-85.9,39.200000,GR,0.049619000
-85.8,39.200000,GR,0.046758000
-89.8,39.300000,GR,0.058619000
-89.7,39.300000,GR,0.067617000
-89.6,39.300000,GR,0.077554000
-89.5,39.300000,GR,0.086485000
-89.4,39.300000,GR,0.091702000
-89.3,39.300000,GR,0.091057000
-89.2,39.300000,GR,0.084240000
-89.1,39.300000,GR,0.072968000
-89.0,39.300000,GR,0.059989000
-88.9,39.300000,GR,0.047948000
-88.8,39.300000,GR,0.040103000
-88.7,39.300000,GR,0.034643000
-88.6,39.300000,GR,0.031518000
-88.5,39.300000,GR,0.030386000
-88.4,39.300000,GR,0.030800000
-88.3,39.300000,GR,0.032342000
-88.2,39.300000,GR,0.034682000
-88.1,39.300000,GR,0.037579000
-88.0,39.300000,GR,0.040843000
-87.9,39.300000,GR,0.044318000
-87.8,39.300000,GR,0.047885000
-87.7,39.300000,GR,0.052214000
-87.6,39.300000,GR,0.056661000
-87.5,39.300000,GR,0.061010000
-87.4,39.300000,GR,0.065152000
-87.3,39.300000,GR,0.068924000
-87.2,39.300000,GR,0.072147000
-87.1,39.300000,GR,0.074659000
-87.0,39.300000,GR,0.076341000
-86.9,39.300000,GR,0.077129000
-86.8,39.300000,GR,0.077006000
-86.7,39.300000,GR,0.076005000
-86.6,39.300000,GR,0.074198000
-86.5,39.300000,GR,0.071692000
-86.4,39.300000,GR,0.068617000
-86.3,39.300000,GR,0.065125000
-86.2,39.300000,GR,0.061372000
-86.1,39.300000,GR,0.057519000
-86.0,39.300000,GR,0.053716000
-85.9,39.300000,GR,0.050103000
-85.8,39.300000,GR,0.047138000
-89.8,39.400000,GR,0.036397000
-89.7,39.400000,GR,0.040653000
-89.6,39.400000,GR,0.045161000
-89.5,39.400000,GR,0.049260000
-89.4,39.400000,GR,0.052221000
-89.3,39.400000,GR,0.052312000
-89.2,39.400000,GR,0.049380000
-89.1,39.400000,GR,0.044990000
-89.0,39.400000,GR,0.039923000
-88.9,39.400000,GR,0.035009000
-88.8,39.400000,GR,0.031012000
-88.7,39.400000,GR,0.028333000
-88.6,39.400000,GR,0.027047000
-88.5,39.400000,GR,0.027013000
-88.4,39.400000,GR,0.027994000
-88.3,39.400000,GR,0.029749000
-88.2,39.400000,GR,0.032087000
-88.1,39.400000,GR,0.034871000
-88.0,39.400000,GR,0.038003000
-87.9,39.400000,GR,0.041406000
-87.8,39.400000,GR,0.045004000
-87.7,39.400000,GR,0.048789000
-87.6,39.400000,GR,0.053456000
-87.5,39.400000,GR,0.058021000
-87.4,39.400000,GR,0.062335000
-87.3,39.400000,GR,0.066238000
-87.2,39.400000,GR,0.069580000
-87.1,39.400000,GR,0.072227000
-87.0,39.400000,GR,0.074077000
-86.9,39.400000,GR,0.075070000
-86.8,39.400000,GR,0.075183000
-86.7,39.400000,GR,0.074438000
-86.6,39.400000,GR,0.072893000
-86.5,39.400000,GR,0.070642000
-86.4,39.400000,GR,0.067807000
-86.3,39.400000,GR,0.064529000
-86.2,39.400000,GR,0.060962000
-86.1,39.400000,GR,0.057262000
-86.0,39.400000,GR,0.053583000
-85.9,39.400000,GR,0.050063000
-85.8,39.400000,GR,0.047145000
-85.7,39.400000,GR,0.044862000
-89.7,39.500000,GR,0.028114000
-89.6,39.500000,GR,0.030562000
-89.5,39.500000,GR,0.032696000
-89.4,39.500000,GR,0.034045000
-89.3,39.500000,GR,0.034276000
-89.2,39.500000,GR,0.033342000
-89.1,39.500000,GR,0.031507000
-89.0,39.500000,GR,0.029246000
-88.9,39.500000,GR,0.027080000
-88.8,39.500000,GR,0.025428000
-88.7,39.500000,GR,0.024533000
-88.6,39.500000,GR,0.024461000
-88.5,39.500000,GR,0.025158000
-88.4,39.500000,GR,0.026510000
-88.3,39.500000,GR,0.028401000
-88.2,39.500000,GR,0.030732000
-88.1,39.500000,GR,0.033433000
-88.0,39.500000,GR,0.036446000
-87.9,39.500000,GR,0.039719000
-87.8,39.500000,GR,0.043190000
-87.7,39.500000,GR,0.046784000
-87.6,39.500000,GR,0.050922000
-87.5,39.500000,GR,0.055361000
-87.4,39.500000,GR,0.059566000
-87.3,39.500000,GR,0.063388000
-87.2,39.500000,GR,0.066691000
-87.1,39.500000,GR,0.069351000
-87.0,39.500000,GR,0.071271000
-86.9,39.500000,GR,0.072387000
-86.8,39.500000,GR,0.072671000
-86.7,39.500000,GR,0.072133000
-86.6,39.500000,GR,0.070820000
-86.5,39.500000,GR,0.068814000
-86.4,39.500000,GR,0.066226000
-86.3,39.500000,GR,0.063187000
-86.2,39.500000,GR,0.059842000
-86.1,39.500000,GR,0.056345000
-86.0,39.500000,GR,0.052842000
-85.9,39.500000,GR,0.049474000
-85.8,39.500000,GR,0.046761000
-85.7,39.500000,GR,0.044560000
-89.7,39.600000,GR,0.021738000
-89.6,39.600000,GR,0.022966000
-89.5,39.600000,GR,0.024064000
-89.4,39.600000,GR,0.024814000
-89.3,39.600000,GR,0.025073000
-89.2,39.600000,GR,0.024827000
-89.1,39.600000,GR,0.024208000
-89.0,39.600000,GR,0.023444000
-88.9,39.600000,GR,0.022788000
-88.8,39.600000,GR,0.022450000
-88.7,39.600000,GR,0.022557000
-88.6,39.600000,GR,0.023154000
-88.5,39.600000,GR,0.024227000
-88.4,39.600000,GR,0.025734000
-88.3,39.600000,GR,0.027628000
-88.2,39.600000,GR,0.029868000
-88.1,39.600000,GR,0.032421000
-88.0,39.600000,GR,0.035252000
-87.9,39.600000,GR,0.038322000
-87.8,39.600000,GR,0.041578000
-87.7,39.600000,GR,0.044953000
-87.6,39.600000,GR,0.048383000
-87.5,39.600000,GR,0.052570000
-87.4,39.600000,GR,0.056553000
-87.3,39.600000,GR,0.060197000
-87.2,39.600000,GR,0.063374000
-87.1,39.600000,GR,0.065969000
-87.0,39.600000,GR,0.067889000
-86.9,39.600000,GR,0.069068000
-86.8,39.600000,GR,0.069472000
-86.7,39.600000,GR,0.069104000
-86.6,39.600000,GR,0.068002000
-86.5,39.600000,GR,0.066234000
-86.4,39.600000,GR,0.063902000
-86.3,39.600000,GR,0.061124000
-86.2,39.600000,GR,0.058038000
-86.1,39.600000,GR,0.054786000
-86.0,39.600000,GR,0.051511000
-85.9,39.600000,GR,0.048348000
-85.8,39.600000,GR,0.045990000
-85.7,39.600000,GR,0.043910000
-89.7,39.700000,GR,0.018906000
-89.6,39.700000,GR,0.019502000
-89.5,39.700000,GR,0.020062000
-89.4,39.700000,GR,0.020500000
-89.3,39.700000,GR,0.020761000
-89.2,39.700000,GR,0.020849000
